"BldrId"	"SubCode"	"LotNo"	"SiteId"	"SolarReady"	"SolarType"	"LotStatus"	"PlanNo"	"AddrNo"	"AddrDir"	"AddrName"	"AddrSufx"	"LtCity"	"LtState"	"LtZip"	"CkReqDate"	"PdDate"	"AmtPd"	"AmtPd_SR"	"H2OPV_Pd"	"PdDate_SR"	"InitialMeterSet"	"ComplianceDate"	"CkNumb"	"Dev"	"AppendDate"	"LotRecno"	"Comments"
"ROB01"	"ROBPEB70"	5.00	49830387			"Paid"	"1589"	"1709"	"N"	"167"	"DR"	"GOODYEAR"	"AZ"	"85395"	10/22/10 0:00:00	10/27/10 0:00:00	$1000.00		$0.00		6/10/10 0:00:00	7/9/10 0:00:00	32011902	"PEBBLE CREEK"	10/21/10 0:00:00	26523	"OK"
"PUL02"	"PULPRO"	2.00	49897289			"Paid"	"226"	"5608"	"W"	"BUCKHORN"	"Trl"	"PHOENIX"	"AZ"	"85083"	11/21/07 0:00:00	12/11/07 0:00:00	$400.00	$0.00	$0.00		8/3/07 0:00:00	9/6/07 0:00:00	36007422	"STETSON VALLEY 24-26PHS4"		16112
"PUL02"	"PULEST"	240.00	50008283			"Paid"	" "	"20572"	"N"	"265"	"Ave"	"BUCKEYE"	"AZ"	"85396"	7/15/08 0:00:00	7/24/08 0:00:00	$400.00	$0.00	$0.00		9/22/07 0:00:00	10/3/07 0:00:00	36027655	"SUN CITY FESTIVAL ESTATES"		19006
"RIC02"	"RICDAS70"	200.00	50197281			"Paid"	"21D"	"18403"	"W"	"Luke"	"Ln"	"Litchfield Park"	"AZ"	"85340"	1/19/12 0:00:00	2/6/12 0:00:00	$1000.00		$0.00		10/10/11 0:00:00	12/2/11 0:00:00	32045989	"Davis at Savannah"	1/19/12 0:00:00	29738
"PUL02"	"PULFOO"	5701.00	50408287			"Paid"	" "	"19443"	"W"	"Adams"	"St"	"Buckeye"	"AZ"	"85326"	6/19/08 0:00:00	7/9/08 0:00:00	$400.00	$0.00	$0.00		3/7/08 0:00:00	5/12/08 0:00:00	36026238	"Vista De Montana  Foothills"		18429
"KHOV1"	"KHVEST"	33.00	50428286			"Paid"	"53"	"31828"	"N"	"127"	"Ln"	"Peoria"	"AZ"	"85387"	1/24/11 0:00:00	1/27/11 0:00:00	$400.00		$0.00		10/1/10 0:00:00	1/11/10 0:00:00	32018590	"Estates at Blackstone"	1/24/11 0:00:00	27223	"OK"
"PUL02"	"PULEST"	814.00	50529285			"Paid"	"70281"	"20425"	"N"	"269"	"Dr"	"Buckeye"	"AZ"	"85396"	2/23/09 0:00:00	3/3/09 0:00:00	$400.00	$0.00	$0.00		9/17/08 0:00:00	11/29/08 0:00:00	36049199	"Sun City Festival  Estates"		22405
"PUL03"	"PULDVY"	245.00	50568282			"Paid"	"35151"	"34337"	"S"	"RANCH"	"RD"	"Red Rock"	"AZ"	"85245"	1/23/09 0:00:00	1/30/09 0:00:00	$400.00	$0.00	$0.00		9/15/08 0:00:00	12/18/08 0:00:00	36046346	"RED ROCK 3500 DISCOVERY SERIES"		21751
"PUL01"	"PULNOL"	304.00	50597281			"Paid"	" "	"2019"	"W"	"Davis"	"Rd"	"PHOENIX"	"AZ"	"85023"	7/15/08 0:00:00	7/24/08 0:00:00	$400.00	$0.00	$0.00		12/20/06 0:00:00	12/29/06 0:00:00	36027655	"NORTHGATE 3500 SERIES"		19172
"ASH02"	"ASHVEF"	919.00	50717288			"Paid"	"3518"	"20625"	"W"	"RIDGE"	"Rd"	"BUCKEYE"	"AZ"	"85396"	12/14/10 0:00:00	12/23/10 0:00:00	$400.00		$0.00		6/4/10 0:00:00	6/25/10 0:00:00	32016071	"FAIRVIEW PARK"	12/14/10 0:00:00	27028	"OK"
"PUL02"	"PULSTT"	1.00	50748282			"Paid"	"4514"	"27233"	"N"	"52"	"LN"	"PHOENIX"	"AZ"	"85083"	12/13/07 0:00:00	12/27/07 0:00:00	$400.00	$0.00	$0.00		12/3/07 0:00:00	9/6/07 0:00:00	36008676	"STETSON VALLEY 4500"		16207
"CEN01"	"CENPRE"	59.00	50877284			"Paid"		"9212"	"W"	"BLACK HILL"	"RD"	"PEORIA"	"AZ"	"85383"	11/21/07 0:00:00	12/11/07 0:00:00	$400.00	$0.00	$0.00		12/5/06 0:00:00	4/14/07 0:00:00	36007419			16197
"PUL01"	"PULARG1"	5781.00	50938280			"Paid"	"65418"	"44013"	"N"	"50"	"Ave"	"Anthem"	"AZ"	"85086"	2/18/11 0:00:00	3/1/11 0:00:00	$400.00		$0.00		1/18/11 0:00:00	1/27/11 0:00:00	32021063	"6500s  Unit 81"	2/18/11 0:00:00	27428	"OK"
"CEN01"	"CENREF"	2354.00	51138286			"Paid"	"4008"	"17344"	"W"	"Lilac"	"St"	"Goodyear"	"AZ"	"85338"	11/21/07 0:00:00	12/11/07 0:00:00	$400.00	$0.00	$0.00		5/2/07 0:00:00	11/9/07 0:00:00	36007419	"Reflections-II"		15935
"PUL02"	"PULCNY"	209.00	51308288			"Paid"	"55211"	"8335"	"N"	"181"	"Dr"	"Waddell"	"AZ"	"85355"	1/24/11 0:00:00	1/27/11 0:00:00	$400.00		$0.00		12/3/10 0:00:00	12/15/10 0:00:00	32018600	"White Tank  Canyon"	1/24/11 0:00:00	27264	"OK"
"ASH02"	"ASHVIS"	103.00	51328285			"Paid"	" "	"31122"	"N"	"136"	"LN"	"PEORIA"	"AZ"	"85383"	11/25/08 0:00:00	12/3/08 0:00:00	$400.00	$0.00	$0.00		9/10/08 0:00:00	8/27/08 0:00:00	36040900	"VISTANCIA II"		21196
"SHEA2"	"SHEVLP70"	459.00	51438282			"Paid"	"12311091"	"14851"	"S"	"Luna"	"Dr"	"Litchfield Park"	"AZ"	"85340"	6/27/11 0:00:00	6/29/11 0:00:00	$1000.00		$0.00		2/24/11 0:00:00	4/30/11 0:00:00	32029791	"Litchfield Park"	6/27/11 0:00:00	27689	"OK"
"MER01"	"MERNICSR"	66.00	51470386	"Y"		"Paid"	"1701"	"898"	"E"	"Del Rio"	"St"	"Chandler"	"AZ"	"85225"	5/9/11 0:00:00	5/20/11 0:00:00	$400.00	$100.00			11/30/10 0:00:00	12/15/10 0:00:00	32027083	"Nicholas Point"	5/12/11 0:00:00	27644	"OK"
"ASH02"	"ASHVEM"	443.00	51818282			"Paid"		"20888"	"W"	"RIDGE"	"RD"	"BUCKEYE"	"AZ"	"85396"	12/9/09 0:00:00	12/21/09 0:00:00	$400.00		$0.00		7/24/09 0:00:00	5/14/09 0:00:00	36076114	"MADISON PARK  VERRADO"	12/9/09 0:00:00	24511
"CEN01"	"CENREF"	358.00	51828284			"Paid"	"4012"	"341"	"S"	"173"	"Dr"	"GOODYEAR"	"AZ"	"85338"	8/3/07 0:00:00	8/9/07 0:00:00	$400.00	$0.00	$0.00		6/30/07 0:00:00	6/8/07 0:00:00	36001493			14430
"PUL02"	"PULCAN"	3.00	51887282			"Paid"		"16740"	"W"	"Navajo"	"St"	"Goodyear"	"AZ"	"85338"	12/13/07 0:00:00	12/27/07 0:00:00	$400.00	$0.00	$0.00		8/28/07 0:00:00	6/20/07 0:00:00	36008676			16273
"PUL01"	"PULASP"	5531.00	51974287			"Paid"	"55318"	"41016"	"N"	"Maidstone"	"Way"	"Phoenix"	"AZ"	"85086"	3/16/10 0:00:00	4/1/10 0:00:00	$400.00		$0.00		10/14/09 0:00:00	8/10/09 0:00:00	36085213	"PS 5500s  Unit 81"	3/16/10 0:00:00	25268	"OK"
"PUL01"	"PULASP"	31781.00	52048284			"Paid"	"40221"	"43313"	"N"	"50"	"Ave"	"New River"	"AZ"	"85086"	12/9/09 0:00:00	12/21/09 0:00:00	$400.00		$0.00		9/29/09 0:00:00	10/5/09 0:00:00	36076117	"PS 5500s  Unit 81"	12/9/09 0:00:00	24581
"SHEA1"	"SHETRI2"	1782.00	52181385			"Paid"	"5000953"	"28385"	"N"	"129"	"Dr"	"Peoria"	"AZ"	"85383"	11/21/11 0:00:00	11/29/11 0:00:00	$400.00		$0.00		7/25/11 0:00:00	7/31/11 0:00:00	32040803	"Vistancia"	11/21/11 0:00:00	29265	"OK"
"MAR01"	"MARCRE"	75.00	52197288			"Paid"	"30511079"	"7393"	"W"	"Palo Brea"	"Ln"	"Peoria"	"AZ"	"85383"	6/27/11 0:00:00	6/29/11 0:00:00	$400.00		$0.00		4/14/11 0:00:00	4/30/11 0:00:00	32029792	"Crescent Views"	6/27/11 0:00:00	27660	"OK"
"STA01"	"STABHV70"	28.00	52328282			"Paid"	"3562"	"19566"	"W"	"Morning Glory"	"St"	"Buckeye"	"AZ"	"85326"	1/24/11 0:00:00	1/27/11 0:00:00	$1000.00		$0.00		11/30/10 0:00:00	12/16/10 0:00:00	32018596	"Blue Horizons"	1/24/11 0:00:00	27352	"OK"
"PUL01"	"PDRSPL70"	5707.00	52338284			"Paid"	"35271"	"3717"	"E"	"Matthew"	"Dr"	"Phoenix"	"AZ"	"85050"	7/27/11 0:00:00	7/29/11 0:00:00	$1000.00		$0.00		5/26/11 0:00:00	5/9/11 0:00:00	32031833	"FS  Desert Ridge 3500"	7/27/11 0:00:00	27814	"ok"
"PUL03"	"PULHOM"	63702.00	52430380			"Paid"	"25161"	"33893"	"S"	"Bronco"	"Dr"	"Red Rock"	"AZ"	"85245"	10/26/09 0:00:00	11/4/09 0:00:00	$400.00		$0.00		7/14/09 0:00:00	9/15/09 0:00:00	36071800	"Red Rock 2400s"	10/26/09 0:00:00	24018
"PUL02"	"PULCNY"	55.00	52608283			"Paid"		"18242"	"W"	"El Caminito"	"Dr"	"WADDELL"	"AZ"	"85355"	8/28/08 0:00:00	9/4/08 0:00:00	$400.00	$0.00	$0.00		2/12/08 0:00:00	2/26/08 0:00:00	36031664	"WHITETANK FOOTHILLS PCL 9"		19641
"PUL01"	"PDRSPL"	6902.00	52628288			"Paid"	" "	"3825"	"E"	"Waller"	"Ln"	"Phoenix"	"AZ"	"85050"	3/17/08 0:00:00	3/27/08 0:00:00	$400.00	$0.00	$0.00		12/17/07 0:00:00	1/2/08 0:00:00	36015961	"FS@Desert Ridge 3500"		17203
"PUL02"	"PULCOT"	2.00	52808280			"Paid"	"4014-1"	"26606"	"W"	"Irma"	"Ln"	"BUCKEYE"	"AZ"	"85396"	6/18/07 0:00:00	6/20/07 0:00:00	$400.00	$0.00	$0.00		2/20/07 0:00:00	3/21/07 0:00:00	22552427	"FESTIVAL RANCH PARCEL C1"		10513
"PUL02"	"PULBRI"	34503.00	53028288			"Paid"	" "	"2799"	"N"	"Heritage"	"St"	"Buckeye"	"AZ"	"85396"	6/19/08 0:00:00	7/9/08 0:00:00	$400.00	$0.00	$0.00		3/5/08 0:00:00	5/29/08 0:00:00	36026238	"Verrado  Summerfield Pointe"		18441
"ROS01"	"ROSDCR"	12.00	53158281			"Paid"	"712A"	"20480"	"N"	"98"	"St"	"Scottsdale"	"AZ"	"85255"	3/16/11 0:00:00	3/23/11 0:00:00	$400.00		$0.00		10/12/10 0:00:00	10/15/10 0:00:00	32022751	"DC Ranch"	3/16/11 0:00:00	27443	"OK"
"PUL01"	"PULCEL"	160.00	53187282			"Paid"	"3016-1"	"7284"	"W"	"MILLERTON"	"WAY"	"FLORENCE"	"AZ"	"85232"	9/26/07 0:00:00	10/12/07 0:00:00	$400.00	$0.00	$0.00		8/6/07 0:00:00	6/13/07 0:00:00	36004199	"MERRILL RANCH DEL WEBB PARKSIDE 3000s"		15055
"KHOV1"	"KHVVIV"	227.00	53228280			"Paid"	"42"	"20948"	"W"	"Wycliff"	"Ct"	"Buckeye"	"AZ"	"85340"	5/9/11 0:00:00	5/20/11 0:00:00	$400.00		$0.00		3/1/11 0:00:00	4/21/11 0:00:00	32027079	"Vintage at Verrado"	5/9/11 0:00:00	27608	"OK"
"PUL01"	"PULDES"	927.00	53268283			"Paid"	"9"	"2677"	"N"	"Hawthorn"	"Dr"	"Florence"	"AZ"	"85232"	4/28/08 0:00:00	5/7/08 0:00:00	$400.00	$0.00	$0.00		12/6/07 0:00:00	3/19/08 0:00:00	36020141	"Merrill FC 4000s"		17861
"PUL01"	"PULHER"	27.00	53487285			"Paid"	" "	"2417"	"N"	"Pecos"	"Dr"	"Florence"	"AZ"	"85232"	5/22/08 0:00:00	6/2/08 0:00:00	$400.00	$0.00	$0.00		1/24/08 0:00:00	4/23/08 0:00:00	36022749	"Merrill DW 3000s"		18034
"PUL01"	"PDRSPL1"	6307.00	53638287			"Paid"	"35361"	"3718"	"E"	"Matthew"	"Dr"	"Phoenix"	"AZ"	"85050"	2/18/11 0:00:00	3/1/11 0:00:00	$400.00		$0.00		1/12/11 0:00:00	1/14/11 0:00:00	32021063	"Desert Ridge  3500s"	2/18/11 0:00:00	27417	"OK"
"PUL01"	"PULSTR1"	2340.00	53930381			"Paid"	"35015"	"3370"	"N"	"Hawthorn"	"Dr"	"Florence"	"AZ"	"85232"	6/17/10 0:00:00	6/28/10 0:00:00	$400.00		$0.00		6/2/10 0:00:00	5/18/10 0:00:00	32003054	"Merrill AA Classics"	6/17/10 0:00:00	25856	"OK"
"PUL01"	"DMRPRI"	9810.00	54087282			"Paid"	"60321"	"1604"	"W"	"White Feather"	"Ln"	"Phoenix"	"AZ"	"85085"	10/15/08 0:00:00	10/28/08 0:00:00	$400.00	$0.00	$0.00		5/22/08 0:00:00	8/25/08 0:00:00	36037302	"FS Norterra 5500"		20562
"PUL02"	"PULADO"	815.00	54098284			"Paid"	"30121"	"26148"	"W"	"Tonto"	"Ln"	"Buckeye"	"AZ"	"85374"	10/26/09 0:00:00	10/30/09 0:00:00	$400.00		$0.00		8/12/09 0:00:00	8/6/09 0:00:00	36071417	"Festival Foothills  Adobe"	10/26/09 0:00:00	23568
"PUL02"	"PULCNY70"	309.00	54308286			"Paid"	"55211"	"8405"	"N"	"181"	"Dr"	"Waddell"	"AZ"	"85355"	12/13/11 0:00:00	12/29/11 0:00:00	$1000.00		$0.00		7/12/11 0:00:00	8/19/11 0:00:00	32043481	"White Tank  Canyon"	11/21/11 0:00:00	29063	"OK"
"ASH02"	"ASHES2"	55.00	54317283			"Paid"	" "	"13480"	"S"	"186"	"DR"	"GOODYEAR"	"AZ"	"85338"	6/23/08 0:00:00	6/30/08 0:00:00	$400.00	$0.00	$0.00		4/3/08 0:00:00	4/8/08 0:00:00	36025398	"MESQUITE HIGHLANDS "		18374
"SHEA1"	"SHETRI"	1825.00	54329284			"Paid"	"4045953"	"29785"	"N"	"130"	"Dr"	"Peoria"	"AZ"	"85383"	1/23/09 0:00:00	1/30/09 0:00:00	$400.00	$0.00	$0.00		9/15/08 0:00:00	12/17/08 0:00:00	36046329	"Trilogy at Vistancia"		21965
"WRH01"	"WRHGRE"	4.00	54509286			"Paid"		"12657"	"S"	"183"	"Ave"	"Goodyear"	"AZ"	"85338"	4/16/10 0:00:00	4/26/10 0:00:00	$400.00		$0.00		3/16/10 0:00:00	4/5/10 0:00:00	36087169	"Greenspointe"	4/16/10 0:00:00	25545	"OK"
"PUL02"	"PULCOT"	520.00	54639287			"Paid"	"35131"	"27138"	"W"	"Escuda"	"Dr"	"Buckeye"	"AZ"	"85396"	2/23/09 0:00:00	3/3/09 0:00:00	$400.00	$0.00	$0.00		10/10/08 0:00:00	12/29/08 0:00:00	36049199	"Sun City Festival  Cottages"		22399
"ASH02"	"ASHMAB"	9109.00	54687283			"Paid"	" "	"13536"	"N"	"150"	"AVE"	"SURPRISE"	"AZ"	"85379"	11/25/08 0:00:00	12/3/08 0:00:00	$400.00	$0.00	$0.00		6/25/08 0:00:00	7/23/08 0:00:00	36040900	"BLOOMFIELD MARLEY PARK"		20637
"CEN01"	"CENSTA1"	956.00	54688289			"Paid"	"3523"	"17710"	"W"	"Tonto"	"St"	"Goodyear"	"AZ"	"85338"	5/22/08 0:00:00	6/2/08 0:00:00	$400.00	$0.00	$0.00		3/19/08 0:00:00	5/16/08 0:00:00	36022748	"Stargazer-III"		18082
"SHEA1"	"SHETRI"	1515.00	54758285			"Paid"	"5006953"	"28737"	"N"	"128"	"Dr"	"Peoria"	"AZ"	"85383"	5/14/09 0:00:00	5/21/09 0:00:00	$400.00	$0.00	$0.00		3/10/08 0:00:00	4/10/09 0:00:00	36056788	"Vistancia"		22726
"PUL02"	"PULFOO"	2.00	54797285			"Paid"		"9"	"S"	"193"	"Dr"	"BUCKEYE"	"AZ"	"85326"	12/4/08 0:00:00	12/10/08 0:00:00	$400.00	$0.00	$0.00		8/13/08 0:00:00	7/17/08 0:00:00	36041595	"VISTA DE MONTANA PCL 1A"		20801
"SHEA2"	"SHEMOU"		54828282			"Paid"	"27031009"	"19143"	"W"	"Oregon"	"Ave"	"Litchfield Park"	"AZ"	"85340"	11/18/10 0:00:00	11/30/10 0:00:00	$400.00		$0.00		8/6/10 0:00:00	8/14/10 0:00:00	32014237	"Arroyo Mountain"	11/18/10 0:00:00	26757	"OK"
"EMP01"	"EMPRET"	33.00	54886283			"Paid"	"2"	"525"	"W"	"Nugget"	"Tr"	"Flagstaff"	"AZ"	"86001"	12/18/06 0:00:00	12/31/06 0:00:00	$400.00	$0.00	$0.00		8/28/06 0:00:00	9/29/06 0:00:00	22534179	"PONDEROSA TRAILS UNIT 8"		6765
"PUL02"	"PULCOT"	908.00	55058284			"Paid"	"40141"	"27298"	"W"	"Ross"	"Ave"	"Buckeye"	"AZ"	"85396"	4/16/09 0:00:00	4/30/09 0:00:00	$400.00	$0.00	$0.00		2/14/08 0:00:00	2/7/09 0:00:00	36054869	"Sun City Festival  Cottages"		22568
"PUL02"	"PULSUM"	302.00	55118281			"Paid"		"2996"	"N"	"Point Ridge"	"Rd"	"BUCKEYE"	"AZ"	"85396"	8/28/08 0:00:00	9/4/08 0:00:00	$400.00	$0.00	$0.00		5/15/08 0:00:00	5/29/08 0:00:00	36031664	"VERRADO 2W PAR 3.203"		19753
"CEN01"	"CENHAR1"	3003.00	55309284			"Paid"	"4509"	"27681"	"N"	"171"	"St"	"Surprise"	"AZ"		9/1/09 0:00:00	9/9/09 0:00:00	$400.00		$0.00		8/22/08 0:00:00	6/27/08 0:00:00	36066627		9/1/09 0:00:00	23357
"PUL01"	"PULREU"	63.00	55328283			"Paid"		"3671"	"N"	"Monument"	"Dr"	"FLORENCE"	"AZ"	"85232"	12/13/07 0:00:00	12/27/07 0:00:00	$400.00	$0.00	$0.00		11/26/07 0:00:00	9/6/07 0:00:00	36008676			16575
"PUL01"	"PULREU"	506.00	55387288			"Paid"	" "	"6942"	"W"	"Trenton"	"Way"	"Florence"	"AZ"	"85232"	6/19/08 0:00:00	7/9/08 0:00:00	$400.00	$0.00	$0.00		3/6/08 0:00:00	5/27/08 0:00:00	36026238	"Merrill AA Estates"		18515
"PUL03"	"PULDVY"	94602.00	55399287			"Paid"	"35151"	"21596"	"E"	"Governor"	"Dr"	"Red Rock"	"AZ"	"85145"	5/24/10 0:00:00	5/28/10 0:00:00	$400.00		$0.00		10/30/09 0:00:00	11/4/09 0:00:00	32001195	"Red Rock 3500s Series 2"	5/24/10 0:00:00	25692	"OK"
"SHEA1"	"SHETRI2"	1997.00	55460389			"Paid"	"4055953"	"29640"	"N"	"129"	"Dr"	"Peoria"	"AZ"	"85383"	11/18/10 0:00:00	11/30/10 0:00:00	$400.00		$0.00		7/8/10 0:00:00	10/20/10 0:00:00	32014238	"Vistancia"	11/18/10 0:00:00	26773	"OK"
"PUL01"	"PULJUB"	38.00	55487281			"Paid"	" "	"6971"	"W"	"Heritage"	"Way"	"Florence"	"AZ"	"85232"	5/22/08 0:00:00	6/2/08 0:00:00	$400.00	$0.00	$0.00		1/22/08 0:00:00	4/16/08 0:00:00	36022749	"Merrill AA Premiers"		18042
"SHEA1"	"SHETRI"	1516.00	55758280			"Paid"	" "	"28753"	"N"	"128"	"Dr"	"Peoria"	"AZ"	"85383"	12/8/08 0:00:00	12/17/08 0:00:00	$400.00	$0.00	$0.00		6/26/08 0:00:00	10/21/08 0:00:00	36042413	"Vistancia"		21678
"MER01"	"MERVAL"	105.00	55776281			"Paid"	"2233155103"	"26912"	"N"	"24"	"Ln"	"Phoenix"	"AZ"	"85085"	4/16/10 0:00:00	4/26/10 0:00:00	$400.00		$0.00		1/27/10 0:00:00	1/25/10 0:00:00	36087158	"Valley Vista"	4/16/10 0:00:00	25431	"OK"
"ASH02"	"ASHVIS"	104.00	55818282			"Paid"	" "	"31112"	"N"	"136"	"LN"	"PEORIA"	"AZ"	"85383"	11/25/08 0:00:00	12/3/08 0:00:00	$400.00	$0.00	$0.00		11/24/08 0:00:00	10/31/08 0:00:00	36040900	"VISTANCIA II"		21194
"PUL02"	"PULMIR"	8.00	55855281			"Paid"	"25132"	"22415"	"N"	"PADARO"	"Dr"	"SUN CITY WEST"	"AZ"	"85375"	11/21/07 0:00:00	12/11/07 0:00:00	$400.00	$0.00	$0.00		10/23/07 0:00:00	9/7/07 0:00:00	36007422	"MIRAMAR-CORTE BELLA"		15903
"ROB01"	"ROBPEB70"	68.00	56066287			"Paid"	"2132"	"16432"	"W"	"HOLLY"	"ST"	"GOODYEAR"	"AZ"	"85395"	10/22/10 0:00:00	10/27/10 0:00:00	$1000.00		$0.00		8/12/10 0:00:00	9/23/10 0:00:00	32011902	"PEBBLE CREEK"	10/21/10 0:00:00	26507	"OK"
"SHEA1"	"SHETRI2"	1998.00	56170383			"Paid"	"4010953"	"29622"	"N"	"129"	"Dr"	"Peoria"	"AZ"	"85383"	11/18/10 0:00:00	11/30/10 0:00:00	$400.00		$0.00		7/6/10 0:00:00	10/20/10 0:00:00	32014238	"Vistancia"	11/18/10 0:00:00	26774	"OK"
"SHEA1"	"SHETRI"	1679.00	56298288			"Paid"	" "	"28994"	"N"	"127"	"Ave"	"Peoria"	"AZ"		9/1/09 0:00:00	9/10/09 0:00:00	$400.00		$0.00		9/19/08 0:00:00	10/21/08 0:00:00	36066774		9/1/09 0:00:00	23309
"ASH02"	"ASHES1"	123.00	56328280			"Paid"		"31098"	"N"	"136"	"Dr"	"PEORIA"	"AZ"	"85383"	3/17/08 0:00:00	3/27/08 0:00:00	$400.00	$0.00	$0.00		11/21/07 0:00:00	11/5/07 0:00:00	36015528	"VISTANCIA PCL G3"		16840
"PUL01"	"PULNOR"	115.00	56397280			"Paid"	"3232"	"15909"	"N"	"19"	"DR"	"PHOENIX"	"AZ"	"85023"	9/26/07 0:00:00	10/12/07 0:00:00	$400.00	$0.00	$0.00		5/31/07 0:00:00	6/22/07 0:00:00	36004199	"NORTHGATE 6-PACK / CLUSTER"		15037
"PUL02"	"PULCLA"	3244.00	56408284			"Paid"	"40163"	"20260"	"N"	"267"	"Ln"	"Buckeye"	"AZ"	"85326"	1/24/11 0:00:00	1/27/11 0:00:00	$400.00		$0.00		12/15/10 0:00:00	12/23/10 0:00:00	32018600	"Sun City Festival  Classics"	1/24/11 0:00:00	27259	"OK"
"PUL03"	"PULLGD"	45700.00	56438281			"Paid"	"45402"	"21188"	"E"	"Homestead"	"Dr"	"Red Rock"	"AZ"	"85145"	1/24/11 0:00:00	1/27/11 0:00:00	$400.00		$0.00		10/13/10 0:00:00	12/27/10 0:00:00	32018600	"Red Rock 4500s Series 1"	1/24/11 0:00:00	27277	"OK"
"PUL02"	"PULCAT"	32.00	56465286			"Paid"	"25121"	"13324"	"W"	"EL SUENO"	"LN"	"SUN CITY WEST"	"AZ"	"85375"	11/21/07 0:00:00	12/11/07 0:00:00	$400.00	$0.00	$0.00		7/5/07 0:00:00	9/7/07 0:00:00	36007422	"CATALINA-CORTE BELLA"		15995
"PUL01"	"DMRPRI"	8510.00	56487285			"Paid"	"60321"	"28125"	"N"	"16"	"Ave"	"Phoenix"	"AZ"	"85085"	10/15/08 0:00:00	10/28/08 0:00:00	$400.00	$0.00	$0.00		7/23/08 0:00:00	8/13/08 0:00:00	36037302	"FS Norterra 5500"		20567
"PUL02"	"PULMNU"	306.00	56510388			"Paid"	"35171"	"5443"	"W"	"Hobby Horse"	"Dr"	"Phoenix"	"AZ"	"85083"	6/17/10 0:00:00	6/28/10 0:00:00	$400.00		$0.00		5/17/10 0:00:00	5/27/10 0:00:00	32003053	"Stetson V7 Monument 3500s P6"	6/17/10 0:00:00	25887	"OK"
"ASH02"	"ASHSAN70"	5810250.00	56708288			"Paid"	"6536B"	"2463"	"N"	"160"	"AVE"	"GOODYEAR"	"AZ"	"85395"	1/19/12 0:00:00	2/6/12 0:00:00	$1000.00		$0.00		8/5/11 0:00:00	8/22/11 0:00:00	32045986	"San Rafael"	1/19/12 0:00:00	29548
"PUL02"	"PULEST"	243.00	56797286			"Paid"	"7028-1"	"20500"	"N"	"265"	"AVE"	"BUCKEYE"	"AZ"	"85396"	8/3/07 0:00:00	8/22/07 0:00:00	$400.00	$0.00	$0.00		4/17/07 0:00:00	6/6/07 0:00:00	36001929	"SUN CITY FESTIVAL ESTATES"		14238
"MER01"	"MONACA"	1420.00	56806289			"Paid"	" "	"20544"	"W"	"Daniel"	"Pl"	"Buckeye"	"AZ"	"85396"	5/22/08 0:00:00	5/29/08 0:00:00	$400.00	$0.00	$0.00		11/30/07 0:00:00	11/20/07 0:00:00	36022365	"Acacia @ Verrado"		18115
"MER01"	"MERCIB70SR"	3018.00	56877280	"Y"		"Paid"	"30391080"	"9215"	"W"	"Alyssa"	"Ln"	"Peoria"	"AZ"	"85383"	1/19/12 0:00:00	2/6/12 0:00:00	$1000.00	$100.00	$0.00		9/13/11 0:00:00	9/30/11 0:00:00	32045990	"Cibola"	1/19/12 0:00:00	29654
"ASH02"	"ASHVEM"	441.00	57228285			"Paid"		"20876"	"W"	"RIDGE"	"Rd"	"BUCKEYE"	"AZ"	"85396"	11/25/08 0:00:00	12/3/08 0:00:00	$400.00	$0.00	$0.00		7/1/08 0:00:00	7/23/08 0:00:00	36040900	"VERRADO 2W PAR 3.204"		21346
"WOO01"	"WOOSUN70SR"	2.00	57251388			"Paid"	"5100"	"9977"	"W"	"WIZARD"	"LN"	"PEORIA"	"AZ"	"85383"	2/14/12 0:00:00	2/21/12 0:00:00	$1000.00	$0.00	$0.00		11/17/10 0:00:00	1/13/11 0:00:00	32047055	"SUNSET RANCH"	1/19/12 0:00:00	29941
"HOM01"	"HOMMIR"	134.00	57296289			"Paid"	"5"	"16525"	"W"	"Rowel"	"Rd"	"Surprise"	"AZ"		12/20/06 0:00:00	12/31/06 0:00:00	$400.00	$0.00	$0.00		8/17/06 0:00:00	12/12/06 0:00:00	22534150			7265
"TWL01"	"TWLCAL"		57308289			"Paid"	"11301019"	"2281"	"N"	"156"	"Dr"	"Phoenix"	"AZ"	"85395"	11/18/10 0:00:00	11/30/10 0:00:00	$400.00		$0.00		8/24/10 0:00:00	10/20/10 0:00:00	32014244	"Portales"	11/18/10 0:00:00	26816	"OK"
"SHEA1"	"SHETRI"	1456.00	57348280			"Paid"	" "	"13062"	"W"	"Red Fox"	"Rd"	"Peoria"	"AZ"	"85383"	12/8/08 0:00:00	12/17/08 0:00:00	$400.00	$0.00	$0.00		10/16/08 0:00:00	10/21/08 0:00:00	36042413	"Vistancia"		21686
"PUL01"	"PULNOR"	75.00	57497286			"Paid"	"3222"	"1935"	"W"	"FARIA"	"LN"	"PHOENIX"	"AZ"	"85023"	11/1/07 0:00:00	11/21/07 0:00:00	$400.00	$0.00	$0.00		7/31/07 0:00:00	9/6/07 0:00:00	36006464	"NORTHGATE 6-PACK / CLUSTER"		15352
"PUL01"	"PDRSPL1"	7302.00	57628286			"Paid"	"35291"	"21618"	"N"	"38"	"Way"	"Anthem"	"AZ"	"85050"	5/24/10 0:00:00	5/28/10 0:00:00	$400.00		$0.00		4/9/10 0:00:00	4/29/10 0:00:00	32001191	"FS  Desert Ridge 3500s"	5/24/10 0:00:00	25708	"OK"
